GPC_refno,activity_name,activity_units,activity_value,emission_factor_units,emission_factor_value,emissions_units,emissions_value,gas_name,id,region_code,region_name,source_name,temporal_granularity,year
II.1.1,GNC consumption by on road transportation,TJ,41136.247294555214,kg/TJ,1466.7,kg,60334533.906924136,CO2,1ac6a3a7-3cc8-364c-98b5-97c8f4e528ec,AR-B,BUENOS AIRES,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,6432.491733540001,kg/TJ,1466.7,kg,9434535.62558312,CO2,9e8ddc5f-3d42-3f03-b1ba-32898b0a6043,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,595.3249864200001,kg/TJ,1466.7,kg,873163.1575822141,CO2,9997dcd7-8ba8-35fc-8d4d-4f694863d59c,AR-K,CATAMARCA,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,52.35029371200001,kg/TJ,1466.7,kg,76782.17578739041,CO2,ef3a5d2f-d1ce-3419-abee-9634cf82bf7e,AR-U,CHUBUT,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,14626.200256500002,kg/TJ,1466.7,kg,21452247.916208554,CO2,5f59429a-9752-30e7-8098-21eea2513253,AR-X,CORDOBA,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,21.488222880000002,kg/TJ,1466.7,kg,31516.776498096006,CO2,7a39fa2e-5e29-3824-b116-040a1854ec59,AR-W,CORRIENTES,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,1750.7451735600002,kg/TJ,1466.7,kg,2567817.9460604526,CO2,e8be4cea-f798-352b-adf9-1005a8df0db5,AR-E,ENTRE RIOS,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,1677.8331419400004,kg/TJ,1466.7,kg,2460877.8692833986,CO2,7b805360-59bc-391b-90be-87e4f50cfbbe,AR-Y,JUJUY,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,309.47712300000006,kg/TJ,1466.7,kg,453910.0963041001,CO2,faaa8dbf-0be7-3e99-81e4-ef1744fbe18a,AR-L,LA PAMPA,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,198.57142194000002,kg/TJ,1466.7,kg,291244.70455939806,CO2,a96bef75-7b56-3ee6-8916-c51acd6b7237,AR-F,LA RIOJA,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,5316.5834055000005,kg/TJ,1466.7,kg,7797832.880846851,CO2,6b582ce6-070b-37ee-9687-508d909e74c0,AR-M,MENDOZA,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,240.36679400040003,kg/TJ,1466.7,kg,352545.9767603867,CO2,24df151f-fe50-3e15-95be-6029b20f97b2,AR-Q,NEUQUEN,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,592.3197494520001,kg/TJ,1466.7,kg,868755.3765212486,CO2,a5e63964-b988-3b58-b682-b984b611004c,AR-R,RIO NEGRO,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,2819.2781986200007,kg/TJ,1466.7,kg,4135035.333915955,CO2,7660a34b-a1fe-3337-92c8-d9a45a4dd918,AR-A,SALTA,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,1808.4753085800003,kg/TJ,1466.7,kg,2652490.7350942865,CO2,a01de791-ef24-3485-8d03-d2fa8e488cb6,AR-J,SAN JUAN,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,1778.1504433200002,kg/TJ,1466.7,kg,2608013.2552174446,CO2,77a5310a-8523-3c51-adc2-e4c62279b9df,AR-D,SAN LUIS,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,7496.704925098201,kg/TJ,1466.7,kg,10995417.113641532,CO2,06fcabdd-c847-30e2-bf9d-5b4b427adbe1,AR-S,SANTA FE,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,1450.1825488200002,kg/TJ,1466.7,kg,2126982.744354294,CO2,b94ce8a6-6571-3c76-8c4f-012fc0c6139e,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,27.418894539000004,kg/TJ,1466.7,kg,40215.292620351305,CO2,c7413686-dab1-3166-b91e-635eab2c926a,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2022
II.1.1,GNC consumption by on road transportation,TJ,4156.18044204,kg/TJ,1466.7,kg,6095869.854340069,CO2,6413d3b9-43fc-3932-bbcb-39148f638cb3,AR-T,TUCUMAN,ENARGAS,annual,2022
I.2.1,natural gas consumption by commercial buildings,TJ,16809.542802669082,kg/TJ,5.0,kg,84047.71401334541,CH4,002f0957-df75-3a50-84d0-330de476c634,AR-B,BUENOS AIRES,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,146786.40084474,kg/TJ,5.0,kg,733932.0042237,CH4,d73ccb12-ff19-3e09-b0c5-b44d5177c554,AR-B,BUENOS AIRES,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,5984.119720620001,kg/TJ,5.0,kg,29920.598603100007,CH4,ac53366d-b95a-3e3f-bd0f-95d567f0463e,AR-B,BUENOS AIRES,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,189238.92168875044,kg/TJ,5.0,kg,946194.6084437522,CH4,08634950-0ff5-3a3f-b97a-d098ee4412d0,AR-B,BUENOS AIRES,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,4930.846448040001,kg/TJ,5.0,kg,24654.232240200003,CH4,15578aef-bed5-3528-9a01-bd2c717aa5fc,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,37187.04359526001,kg/TJ,5.0,kg,185935.21797630005,CH4,c20886b9-661f-3ef4-9d4a-6d46dea7769d,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,1674.7189067400002,kg/TJ,5.0,kg,8373.594533700001,CH4,5fed9a1c-5f68-338d-b02b-0e5e9565453f,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,2606.3423668200003,kg/TJ,5.0,kg,13031.711834100002,CH4,30267dec-e868-3f46-a3d0-b8f83955815a,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,120.98803752000002,kg/TJ,5.0,kg,604.9401876000001,CH4,d1f10dea-a30d-357d-b697-61583b2aa2e1,AR-K,CATAMARCA,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,550.9860627600001,kg/TJ,5.0,kg,2754.9303138000005,CH4,f916d1f8-6d9d-38da-8826-93a21d55e6d8,AR-K,CATAMARCA,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,11.639454060000002,kg/TJ,5.0,kg,58.197270300000014,CH4,db5b4f0a-9287-3f57-8d08-78527ad27991,AR-K,CATAMARCA,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,3309.1473955800006,kg/TJ,5.0,kg,16545.736977900004,CH4,3b8682c2-5692-341e-8abb-2e93dab96037,AR-K,CATAMARCA,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,3450.4558177800004,kg/TJ,5.0,kg,17252.279088900003,CH4,310e3683-8973-35ac-81d4-02cecd720e00,AR-U,CHUBUT,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,24588.054742200005,kg/TJ,5.0,kg,122940.27371100003,CH4,d0543bce-b90a-3b33-a167-9398005e8e47,AR-U,CHUBUT,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,1591.4520430800003,kg/TJ,5.0,kg,7957.2602154000015,CH4,1605b06e-835c-3006-bbd7-bc606f4362ba,AR-U,CHUBUT,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,22059.178975980005,kg/TJ,5.0,kg,110295.89487990002,CH4,f54118c9-3c9b-3357-9401-6f6063909d7d,AR-U,CHUBUT,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,3381.6701478000004,kg/TJ,5.0,kg,16908.350739,CH4,0adc0fa4-0bed-3b97-8118-4557b4b6bf30,AR-X,CORDOBA,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,22210.997941980004,kg/TJ,5.0,kg,111054.98970990002,CH4,ed6ebb9e-3de2-336c-be07-ff45ae9778a1,AR-X,CORDOBA,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,508.3210405200001,kg/TJ,5.0,kg,2541.6052026000007,CH4,45bc0a02-bed9-3a99-b648-0e93fc01dc22,AR-X,CORDOBA,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,19592.042922600005,kg/TJ,5.0,kg,97960.21461300002,CH4,51a587df-5833-3c7f-b61f-ee4b1977860b,AR-X,CORDOBA,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,0.08836642380000001,kg/TJ,5.0,kg,0.4418321190000001,CH4,1496b799-0da6-303e-9948-8372e8c0f0e0,AR-W,CORRIENTES,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,0.0031142352000000004,kg/TJ,5.0,kg,0.015571176000000003,CH4,fa1cd66f-4711-358b-91a0-d010adf2350b,AR-W,CORRIENTES,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,850.3808493000001,kg/TJ,5.0,kg,4251.9042465,CH4,048a14d4-43dc-3803-9ef8-e85dbbd362e2,AR-E,ENTRE RIOS,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,3559.3372659600004,kg/TJ,5.0,kg,17796.686329800003,CH4,0c6ad926-5bd1-310b-aa83-d07af1756968,AR-E,ENTRE RIOS,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,56.71800858000001,kg/TJ,5.0,kg,283.59004290000007,CH4,d4b0190b-09c8-3ae3-a2d1-8f90b3981813,AR-E,ENTRE RIOS,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,4484.109408600001,kg/TJ,5.0,kg,22420.547043000006,CH4,e295ad93-db6f-32ff-801d-41611afcb602,AR-E,ENTRE RIOS,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,342.6088095178201,kg/TJ,5.0,kg,1713.0440475891005,CH4,7dec0d1b-cdea-35e4-bebc-af843940efaa,AR-Y,JUJUY,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,1898.9438411400004,kg/TJ,5.0,kg,9494.719205700001,CH4,9d055d18-27a8-38ee-80ef-6cf5b28de353,AR-Y,JUJUY,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,86.67998758332001,kg/TJ,5.0,kg,433.39993791660004,CH4,0b1cfaf8-d480-3cd8-a8de-f418319f1811,AR-Y,JUJUY,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,5888.236194822181,kg/TJ,5.0,kg,29441.180974110903,CH4,b1d42c22-1c75-3579-9a28-9067521291bf,AR-Y,JUJUY,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,780.1159176000001,kg/TJ,5.0,kg,3900.5795880000005,CH4,3781ab7f-6740-3316-ad38-f87996725548,AR-L,LA PAMPA,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,9036.031288680002,kg/TJ,5.0,kg,45180.15644340001,CH4,55914c40-9eae-3152-9300-a2f83d49417f,AR-L,LA PAMPA,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,541.7990689200001,kg/TJ,5.0,kg,2708.9953446000004,CH4,27885917-7fcf-34f1-b3bd-e09db110f5c0,AR-L,LA PAMPA,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,1222.2594601200003,kg/TJ,5.0,kg,6111.297300600001,CH4,883a800e-3224-3b51-a3f1-f982504882e9,AR-L,LA PAMPA,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,87.43215324000002,kg/TJ,5.0,kg,437.1607662000001,CH4,ee71019b-983c-309d-839e-4389afd6e8bb,AR-F,LA RIOJA,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,423.14670780000006,kg/TJ,5.0,kg,2115.7335390000003,CH4,48728689-f46a-3305-a981-ffd4dcf5a6a0,AR-F,LA RIOJA,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,14.403337800000003,kg/TJ,5.0,kg,72.01668900000001,CH4,2587c19f-d97d-32bf-8167-d2cb19b85f0d,AR-F,LA RIOJA,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,492.2827292400001,kg/TJ,5.0,kg,2461.4136462000006,CH4,27eccd3d-b640-34c8-a4fa-a8f11a83b224,AR-F,LA RIOJA,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,1751.0565970800003,kg/TJ,5.0,kg,8755.282985400001,CH4,e086f555-8d89-3a64-92e6-298dd226bb2e,AR-M,MENDOZA,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,16814.7290433,kg/TJ,5.0,kg,84073.64521650001,CH4,b8e56167-7a8a-394f-97be-2bc0728641cc,AR-M,MENDOZA,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,550.16857602,kg/TJ,5.0,kg,2750.8428801,CH4,291c7644-3d3b-3ea3-891b-5b89bccef0c7,AR-M,MENDOZA,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,16230.809943300002,kg/TJ,5.0,kg,81154.04971650001,CH4,f5d11fd3-59bc-38cc-8ffc-d4f61ded3557,AR-M,MENDOZA,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,3006.9497973600005,kg/TJ,5.0,kg,15034.748986800003,CH4,118a5fe3-5804-332f-93a9-d5d1d333f2f2,AR-Q,NEUQUEN,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,23504.417676420006,kg/TJ,5.0,kg,117522.08838210003,CH4,f86774b8-da24-3c16-abd7-9df51d87b203,AR-Q,NEUQUEN,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,1357.5729795600002,kg/TJ,5.0,kg,6787.864897800001,CH4,21d2a14b-1d1a-3277-9b4d-0d2595cc74e2,AR-Q,NEUQUEN,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,1811.1224085000003,kg/TJ,5.0,kg,9055.6120425,CH4,ca78107b-237c-3f1f-b03f-05fc661f682f,AR-Q,NEUQUEN,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,4211.263477140001,kg/TJ,5.0,kg,21056.317385700004,CH4,32c5aec9-bd05-3370-80ee-7e080933b97b,AR-R,RIO NEGRO,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,25182.562241880005,kg/TJ,5.0,kg,125912.81120940002,CH4,9f1ba016-c1c9-348c-a604-66b36c2db740,AR-R,RIO NEGRO,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,1351.4612929800003,kg/TJ,5.0,kg,6757.306464900002,CH4,653cfb77-62ea-3707-876b-f04e24019758,AR-R,RIO NEGRO,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,5563.191905400001,kg/TJ,5.0,kg,27815.959527000006,CH4,a00e0f2e-89ee-3d0c-9753-52906e8ed2f2,AR-R,RIO NEGRO,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,703.8553824370802,kg/TJ,5.0,kg,3519.2769121854008,CH4,48f7770c-f129-30cf-806c-6bd7bfb6f3bd,AR-A,SALTA,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,4266.035088720001,kg/TJ,5.0,kg,21330.175443600005,CH4,d54a1a56-63b1-33a4-90ed-ce7bd1743120,AR-A,SALTA,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,157.12916522334004,kg/TJ,5.0,kg,785.6458261167002,CH4,e169033d-cb9c-38d8-abe3-51864d5e15d0,AR-A,SALTA,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,4351.300240324021,kg/TJ,5.0,kg,21756.501201620104,CH4,037b9671-ac93-3ecc-a212-9870c73d1559,AR-A,SALTA,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,408.1205229600001,kg/TJ,5.0,kg,2040.6026148000003,CH4,5a2df304-5bdb-323f-87f4-634c93d2ccd2,AR-J,SAN JUAN,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,3790.5303016200005,kg/TJ,5.0,kg,18952.651508100003,CH4,cca5c889-ee9f-396f-9edd-098e5aaaa35a,AR-J,SAN JUAN,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,80.89225932000001,kg/TJ,5.0,kg,404.4612966,CH4,80c2925a-eb1a-3e20-b45d-4f68b739f672,AR-J,SAN JUAN,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,6303.484540380001,kg/TJ,5.0,kg,31517.422701900003,CH4,d1f91e99-be51-3fff-b0e9-358fe6c12885,AR-J,SAN JUAN,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,970.6681839000001,kg/TJ,5.0,kg,4853.3409195,CH4,f15dba1d-4919-3a18-8ac6-0cf265174b70,AR-D,SAN LUIS,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,3410.6325351600008,kg/TJ,5.0,kg,17053.162675800006,CH4,bf09afe1-dabc-3a8e-be35-64b711c30262,AR-D,SAN LUIS,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,122.58408306000003,kg/TJ,5.0,kg,612.9204153000002,CH4,6597ad89-ada7-3986-962c-30d597a22d47,AR-D,SAN LUIS,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,3730.581274020001,kg/TJ,5.0,kg,18652.906370100005,CH4,417a3ea2-4af6-3811-901f-dcd2a4c67b19,AR-D,SAN LUIS,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,1589.1552946200002,kg/TJ,5.0,kg,7945.776473100001,CH4,0559ba0d-f189-3b4c-a6b3-a03669b749b0,AR-Z,SANTA CRUZ,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,12953.855954100001,kg/TJ,5.0,kg,64769.279770500005,CH4,565215a7-9d0d-3abb-b2ed-c55b168a7620,AR-Z,SANTA CRUZ,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,1111.12019142,kg/TJ,5.0,kg,5555.6009571,CH4,43d07ec7-1a3d-33a1-9a3a-04e9eb7f8ae9,AR-Z,SANTA CRUZ,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,80.58083580000002,kg/TJ,5.0,kg,402.9041790000001,CH4,dec72de8-9899-3be5-a098-6eead17f70d0,AR-Z,SANTA CRUZ,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,1663.5855159000002,kg/TJ,5.0,kg,8317.927579500001,CH4,34c60c0f-31b6-3f4c-9f18-a24cac4fe7d6,AR-S,SANTA FE,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,18438.167667546328,kg/TJ,5.0,kg,92190.83833773163,CH4,e2892363-a1a5-379c-8ddb-f4e5e210bdb1,AR-S,SANTA FE,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,199.42783662000002,kg/TJ,5.0,kg,997.1391831000001,CH4,4540c736-d353-39dc-868c-0fc07fc39ae1,AR-S,SANTA FE,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,72102.05797242,kg/TJ,5.0,kg,360510.28986210003,CH4,00e66816-f924-3874-af3e-cb9cb2a3917e,AR-S,SANTA FE,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,316.56200808000006,kg/TJ,5.0,kg,1582.8100404000002,CH4,feaf99cb-183b-3385-a17c-c1f90d276ea6,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,1220.1184234200002,kg/TJ,5.0,kg,6100.592117100001,CH4,234d952d-2a44-3d69-8d33-06f83f8b41d9,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,45.05375742222001,kg/TJ,5.0,kg,225.26878711110004,CH4,48a9432b-09e5-3653-88b3-21cc155fc099,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,932.4794854806001,kg/TJ,5.0,kg,4662.397427403001,CH4,28d6e5f4-cbe4-3f1a-9059-9c616cc00911,AR-G,SANTIAGO DEL ESTERO,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,2825.3509572600005,kg/TJ,5.0,kg,14126.754786300004,CH4,5d55c689-d040-3344-81b2-b33b005dd370,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,12237.036866940001,kg/TJ,5.0,kg,61185.18433470001,CH4,3e082118-8784-31a0-9ae8-74175cc7e64d,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,1269.2454837000002,kg/TJ,5.0,kg,6346.2274185000015,CH4,6991f608-fb8d-3d5e-aebe-1ed145dec258,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,771.7074825600001,kg/TJ,5.0,kg,3858.5374128000008,CH4,fea40004-04f9-345b-b166-527dcd30112f,AR-V,TIERRA DEL FUEGO,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,786.0841547211002,kg/TJ,5.0,kg,3930.420773605501,CH4,333c7fa2-5294-3ec5-a347-b8fbfdd6ad04,AR-T,TUCUMAN,ENARGAS,annual,2018
I.1.1,natural gas consumption by residential buildings,TJ,4450.31995668,kg/TJ,5.0,kg,22251.5997834,CH4,96072bc2-5b83-3144-8443-95aef6f84ee4,AR-T,TUCUMAN,ENARGAS,annual,2018
I.2.1,natural gas consumption by official entities,TJ,78.56709346380002,kg/TJ,5.0,kg,392.8354673190001,CH4,127b29c4-e929-3059-b7f0-9b8b3b349897,AR-T,TUCUMAN,ENARGAS,annual,2018
I.3.1,natural gas consumption by industrial buildings,TJ,12182.842673494022,kg/TJ,5.0,kg,60914.21336747011,CH4,9c643e5f-859c-307d-b1cf-ab7031b88126,AR-T,TUCUMAN,ENARGAS,annual,2018
I.2.1,natural gas consumption by commercial buildings,TJ,20654.135942834044,kg/TJ,5.0,kg,103270.67971417023,CH4,014d1a0b-8dc0-32b5-9eca-9fb7fd1fe0dd,AR-B,BUENOS AIRES,ENARGAS,annual,2019
I.1.1,natural gas consumption by residential buildings,TJ,138548.80613006224,kg/TJ,5.0,kg,692744.0306503111,CH4,bd6f0f23-2d3c-3623-be2d-3b80f5970089,AR-B,BUENOS AIRES,ENARGAS,annual,2019
I.2.1,natural gas consumption by official entities,TJ,5355.793183785601,kg/TJ,5.0,kg,26778.965918928006,CH4,6d03dc3a-ad05-363e-a54c-2085929d03fe,AR-B,BUENOS AIRES,ENARGAS,annual,2019
I.3.1,natural gas consumption by industrial buildings,TJ,207413.53058133484,kg/TJ,5.0,kg,1037067.6529066742,CH4,704e273e-8439-3ff2-807b-afd2a5485f12,AR-B,BUENOS AIRES,ENARGAS,annual,2019
I.2.1,natural gas consumption by commercial buildings,TJ,6759.0192942600015,kg/TJ,5.0,kg,33795.09647130001,CH4,32bb1c36-44c7-396c-879f-401e959fe041,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2019
I.1.1,natural gas consumption by residential buildings,TJ,35899.112700360005,kg/TJ,5.0,kg,179495.56350180003,CH4,859b8dc4-20b7-3c70-b277-65644ffed0e6,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2019
I.2.1,natural gas consumption by official entities,TJ,1840.1237238000003,kg/TJ,5.0,kg,9200.618619,CH4,13921cc3-cb1e-33be-a47e-cb39bcbe6215,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2019
I.3.1,natural gas consumption by industrial buildings,TJ,2546.6658348000005,kg/TJ,5.0,kg,12733.329174000002,CH4,975a0a38-1972-3244-83fe-27c967bdc2ce,AR-C,CAPITAL FEDERAL,ENARGAS,annual,2019
I.2.1,natural gas consumption by commercial buildings,TJ,113.78636862000002,kg/TJ,5.0,kg,568.9318431000002,CH4,68a27d42-4433-35b8-86c4-c86666ca5576,AR-K,CATAMARCA,ENARGAS,annual,2019
I.1.1,natural gas consumption by residential buildings,TJ,478.8525899400001,kg/TJ,5.0,kg,2394.2629497000003,CH4,83fccf86-b8bd-378d-955b-380d9210e0c8,AR-K,CATAMARCA,ENARGAS,annual,2019
I.2.1,natural gas consumption by official entities,TJ,12.573724620000002,kg/TJ,5.0,kg,62.86862310000001,CH4,7adb9062-1562-348c-b7be-ae651b17b927,AR-K,CATAMARCA,ENARGAS,annual,2019
I.3.1,natural gas consumption by industrial buildings,TJ,3008.3901311400004,kg/TJ,5.0,kg,15041.950655700002,CH4,d5c144b9-fe29-3e3a-8849-c3f08a340674,AR-K,CATAMARCA,ENARGAS,annual,2019
I.2.1,natural gas consumption by commercial buildings,TJ,3313.6630366200006,kg/TJ,5.0,kg,16568.315183100003,CH4,a1a947f8-7051-3c04-87f2-0126b8067b60,AR-U,CHUBUT,ENARGAS,annual,2019
I.1.1,natural gas consumption by residential buildings,TJ,24322.137984060006,kg/TJ,5.0,kg,121610.68992030004,CH4,21cd56ec-67f2-38af-ba23-01cd94072c5a,AR-U,CHUBUT,ENARGAS,annual,2019
I.2.1,natural gas consumption by official entities,TJ,1586.4303388200003,kg/TJ,5.0,kg,7932.151694100002,CH4,2732ac04-6562-3a2d-be18-bb890458c99d,AR-U,CHUBUT,ENARGAS,annual,2019
I.3.1,natural gas consumption by industrial buildings,TJ,26178.767154420006,kg/TJ,5.0,kg,130893.83577210002,CH4,386bbcd4-8e72-3a82-9cd3-3d097825a2fa,AR-U,CHUBUT,ENARGAS,annual,2019
I.2.1,natural gas consumption by commercial buildings,TJ,3129.9231598200004,kg/TJ,5.0,kg,15649.615799100002,CH4,aed70dea-d740-3400-96b7-6ec1f3d855e7,AR-X,CORDOBA,ENARGAS,annual,2019
I.1.1,natural gas consumption by residential buildings,TJ,20998.236899220003,kg/TJ,5.0,kg,104991.18449610002,CH4,00c79ba5-e1d3-39ef-bc1f-a5e5bf473804,AR-X,CORDOBA,ENARGAS,annual,2019
I.2.1,natural gas consumption by official entities,TJ,623.8202385000001,kg/TJ,5.0,kg,3119.1011925000003,CH4,3632f915-7f17-3c71-9113-9aa6a39720cb,AR-X,CORDOBA,ENARGAS,annual,2019
I.3.1,natural gas consumption by industrial buildings,TJ,18499.724926200004,kg/TJ,5.0,kg,92498.62463100001,CH4,e81dbbe7-20f3-340e-af66-212d60e84650,AR-X,CORDOBA,ENARGAS,annual,2019
I.2.1,natural gas consumption by commercial buildings,TJ,0.31142352000000006,kg/TJ,5.0,kg,1.5571176000000002,CH4,22917801-8d5e-3c82-8c6f-421e4b2a5e2f,AR-W,CORRIENTES,ENARGAS,annual,2019
I.1.1,natural gas consumption by residential buildings,TJ,0.0,kg/TJ,5.0,kg,0.0,CH4,d39b0727-970d-30ce-abed-e124dc7ee997,AR-W,CORRIENTES,ENARGAS,annual,2019
