id,actor_id,year,sector,gpc_refno,gas,emissions_quantity,units
074ed061-de37-3984-9f28-52259bb728dc,BR AJU,2020,Residential,I.1.1,co2,120116864,kg
3a793048-8343-3153-9482-cc10d0709c9e,BR AJU,2020,Ground Transport,II.1.1,co2,154410590,kg
9f752b31-d37e-3dab-a1a1-38c49076126c,BR AJU,2020,Aviation,II.4.1,co2,389523,kg
893f8eaf-3603-39c2-a4f2-db4f315fe5fa,BR AJU,2020,Industry,IV.1,co2,805834944,kg
2924dd16-d9a4-3079-84f5-2c8ae2236f0b,BR AJU,2021,Residential,I.1.1,co2,117186539,kg
c329e45a-5e38-3dea-a832-e0fa1ed7ce13,BR AJU,2021,Ground Transport,II.1.1,co2,173002498,kg
7883bce3-7822-3737-b00f-cfc15d15abc0,BR AJU,2021,Aviation,II.4.1,co2,531498,kg
d63abd4c-4f1c-372d-9677-17ed6925d26d,BR AJU,2021,Industry,IV.1,co2,840137934,kg
b415ce4a-2e61-3ddf-9f59-c00ec0829ade,BR BAU,2019,Residential,I.1.1,co2,25046362,kg
afee8194-6304-315e-aeca-3c65d957f44e,BR BAU,2019,Ground Transport,II.1.1,co2,27567893,kg
831c1be4-559d-340e-8dd9-e0f287b30fde,BR BAU,2019,Aviation,II.4.1,co2,95095,kg
6b269bee-2807-3f21-a041-8e2ce1301f67,BR BAU,2019,Industry,IV.1,co2,48760612,kg
af5b6dad-7afd-39bb-b8f6-784c436e1fa2,BR BAU,2020,Residential,I.1.1,co2,25517166,kg
aeda7f5f-74c7-3432-b707-05cbd2d5c2b1,BR BAU,2020,Ground Transport,II.1.1,co2,23315824,kg
91a50d09-d131-3403-a868-54ad6a51efa1,BR BAU,2020,Aviation,II.4.1,co2,57295,kg
71f7e27e-2059-3fb1-8450-d4333844b0a9,BR BAU,2020,Industry,IV.1,co2,46725737,kg
fa206780-e076-3cc1-abdb-08a998c67d7b,BR BAU,2021,Residential,I.1.1,co2,24894659,kg
b9f7be5d-d02f-304d-9817-1bd81f57ab86,BR BAU,2021,Ground Transport,II.1.1,co2,26122995,kg
833e4afb-17c8-3712-9564-b6adc28470e3,BR BAU,2021,Aviation,II.4.1,co2,81620,kg
dd4c0a1a-65cd-3274-8e32-8dbd37263d6e,BR BAU,2021,Industry,IV.1,co2,48720840,kg
33ec932a-a2f6-356f-8ad9-d660f0277169,BR BHZ,2019,Residential,I.1.1,co2,865085992,kg
e2b5895e-3939-32c2-8917-3f2efc8f544a,BR BHZ,2019,Power,I.4.1,co2,796640224,kg
6090ab05-f49b-351b-a680-ccfea6773561,BR BHZ,2019,Ground Transport,II.1.1,co2,1001628617,kg
0fdb2201-8535-3948-8459-0eb5f6e7a73e,BR BHZ,2019,Aviation,II.4.1,co2,176621379,kg
e4c48a00-c1fb-3920-b7dd-7831cf58fd01,BR BHZ,2019,Industry,IV.1,co2,6201988395,kg
7218344a-5ce2-365b-abbe-d4f35985bf5a,BR BHZ,2020,Residential,I.1.1,co2,881347245,kg
e7465cbf-1cdf-3a49-a307-15caad559772,BR BHZ,2020,Power,I.4.1,co2,749018414,kg
4ca6d6a8-866e-381d-8a56-a147663b0d9a,BR BHZ,2020,Ground Transport,II.1.1,co2,847130288,kg
26645aef-6b7e-368e-9d5e-74b4c76727b8,BR BHZ,2020,Aviation,II.4.1,co2,102903408,kg
c0875b0b-0546-387f-be73-4f0ff4641f6f,BR BHZ,2020,Industry,IV.1,co2,5939213592,kg
eaa5912e-3a94-3300-893b-1dca808ebd3e,BR BHZ,2021,Residential,I.1.1,co2,859846241,kg
bd275c2f-4b69-39c2-b514-4f69982765a1,BR BHZ,2021,Power,I.4.1,co2,1256012470,kg
e6127007-ca12-30f9-a34b-1050998a6196,BR BHZ,2021,Ground Transport,II.1.1,co2,949134423,kg
d9af5be4-e5b6-3515-b0bb-f3c1389de6dc,BR BHZ,2021,Aviation,II.4.1,co2,144285155,kg
da58bd6d-764a-3355-81a1-6f8ff9cb22ad,BR BHZ,2021,Industry,IV.1,co2,6195040438,kg
1ce60d96-5246-3385-9db0-fc1dcea8258a,BR BNU,2019,Residential,I.1.1,co2,107942884,kg
7cf6e7ca-adcf-3802-bd14-2a888441549b,BR BNU,2019,Ground Transport,II.1.1,co2,130052337,kg
19fdc2b1-9044-3225-8f56-4c875b0b3d9c,BR BNU,2019,Aviation,II.4.1,co2,3329426,kg
72877223-0789-34cc-85ca-6d9aef59b920,BR BNU,2019,Industry,IV.1,co2,227903188,kg
82da8eaf-3eea-3df5-8cea-790e81839a8d,BR BNU,2020,Residential,I.1.1,co2,109971915,kg
7db31dcc-f0ad-35ef-9391-7f7e4ac24340,BR BNU,2020,Ground Transport,II.1.1,co2,109992003,kg
ff656a21-4996-3606-9648-4d95b58089cd,BR BNU,2020,Aviation,II.4.1,co2,1850334,kg
dec2a5f5-8116-37c1-8aa8-c1fe39c93563,BR BNU,2020,Industry,IV.1,co2,218216757,kg
1418c53b-7761-32a7-af54-e455cde70ca3,BR BNU,2021,Residential,I.1.1,co2,107289083,kg
760ce900-f06f-3a50-a5bc-738158c17a4f,BR BNU,2021,Ground Transport,II.1.1,co2,123236156,kg
be894063-4aea-3cce-9ddf-e21540b0485b,BR BNU,2021,Aviation,II.4.1,co2,2533659,kg
8ec86db7-9530-31fc-91d6-180c350aeab6,BR BNU,2021,Industry,IV.1,co2,227640266,kg
dec1ba60-e393-3473-957f-f9c1c49d13f7,BR CFO,2019,Residential,I.1.1,co2,59352977,kg
61112851-b1c3-33c1-9725-794cf1baa8b7,BR CFO,2019,Ground Transport,II.1.1,co2,16407713,kg
cecbf9bd-60a4-354a-a98b-0556f578f407,BR CFO,2019,Aviation,II.4.1,co2,3604651,kg
9d4e630a-696b-3859-8b46-12477927d1c5,BR CFO,2019,Industry,IV.1,co2,114094460,kg
abd8c4fb-2041-381d-a457-c7a2db12cb51,BR CFO,2020,Residential,I.1.1,co2,60468651,kg
68efb57b-15e9-3855-a0d1-54ab98d1358e,BR CFO,2020,Ground Transport,II.1.1,co2,13876764,kg
a205ee2c-0955-3fa4-ac61-585c429238fd,BR CFO,2020,Aviation,II.4.1,co2,2171812,kg
ebab6fc6-894c-30e4-a64e-e37609b1c64b,BR CFO,2020,Industry,IV.1,co2,109348417,kg
f07dd701-7e71-3e0e-89f3-8814666167e2,BR CFO,2021,Residential,I.1.1,co2,58993481,kg
6cd7d408-7d6c-386b-ab84-ef7ef59bf9b3,BR CFO,2021,Ground Transport,II.1.1,co2,15547781,kg
599b2ebd-1760-3704-a246-2b53937fc9b1,BR CFO,2021,Aviation,II.4.1,co2,3093871,kg
0cdd8829-f7ef-3a02-a4a1-7833681c11af,BR CFO,2021,Industry,IV.1,co2,114008135,kg
bf01500b-d00a-3a5a-a36d-611bd36128fb,BR CPS,2019,Residential,I.1.1,co2,468718702,kg
720300a0-7a52-33ed-b959-0465cfd7983c,BR CPS,2019,Power,I.4.1,co2,2662270727,kg
4d11e690-03ca-31ce-b6d6-bbb02ec0611c,BR CPS,2019,Ground Transport,II.1.1,co2,592372882,kg
fa38401a-93d4-3ebe-9c11-afb16856e9bf,BR CPS,2019,Aviation,II.4.1,co2,154876085,kg
59f0c924-d448-3ee8-82ef-93e9542b6913,BR CPS,2019,Industry,IV.1,co2,976019144,kg
812d25e3-c012-3e22-a27e-19c363156d1d,BR CPS,2020,Residential,I.1.1,co2,477529333,kg
bd509aeb-9aa5-350a-b888-5099a24a73c8,BR CPS,2020,Power,I.4.1,co2,2545921980,kg
8ff69de2-b1be-300e-a546-aa6ac07bbdea,BR CPS,2020,Ground Transport,II.1.1,co2,501000787,kg
e016bd4c-64da-3396-8c87-6acf311e39ce,BR CPS,2020,Aviation,II.4.1,co2,86566974,kg
131bfe9a-df08-3705-83b2-bfc3410cbe9a,BR CPS,2020,Industry,IV.1,co2,934914893,kg
a65b08c3-6384-3166-9670-ec0164dbc5db,BR CPS,2021,Residential,I.1.1,co2,465879714,kg
dea0cd5a-6583-3296-a28f-e5df04ee7284,BR CPS,2021,Power,I.4.1,co2,4137454775,kg
bc45efed-63f8-3e8f-8fa5-c245994fcd49,BR CPS,2021,Ground Transport,II.1.1,co2,561326243,kg
a3038db4-840b-3509-b0aa-385a6c7e0b52,BR CPS,2021,Aviation,II.4.1,co2,118888044,kg
8b02ee11-1fbc-33ba-a1eb-a26c2d26bfc0,BR CPS,2021,Industry,IV.1,co2,975051828,kg
dad4c71f-706f-3708-9053-1d9f1122a579,BR CWB,2019,Residential,I.1.1,co2,518672982,kg
b68f5345-7bef-3b29-ad15-0e34ae193eba,BR CWB,2019,Power,I.4.1,co2,574963325,kg
04a2152a-0979-3b76-97c6-219b0605d60a,BR CWB,2019,Ground Transport,II.1.1,co2,1131981554,kg
96cfa5a3-1811-3292-bb48-f89fbfd86341,BR CWB,2019,Aviation,II.4.1,co2,86396788,kg
7fbd4a84-49b3-37e7-906c-bb9e86c9323a,BR CWB,2019,Industry,IV.1,co2,1802369487,kg
55c2fa68-438c-3c5f-b556-6be2704055ea,BR CWB,2020,Residential,I.1.1,co2,528422617,kg
a7adcbdf-fbf7-3660-98e6-2892a55ca4dd,BR CWB,2020,Power,I.4.1,co2,525393596,kg
e110152a-f1d5-33d1-8931-f02586f8c750,BR CWB,2020,Ground Transport,II.1.1,co2,957379312,kg
6713142c-5114-350c-a70c-8d4fb3b590eb,BR CWB,2020,Aviation,II.4.1,co2,51085756,kg
13b32bb6-1aff-378a-aae8-84c7b64f9a62,BR CWB,2020,Industry,IV.1,co2,1724975755,kg
51922700-c8a0-39f8-b5a8-c517ba6d7476,BR CWB,2021,Residential,I.1.1,co2,515531425,kg
f58e7e92-8a75-3495-bb5a-b9b7cd315a69,BR CWB,2021,Power,I.4.1,co2,907279019,kg
6881032f-74f3-3502-b5a9-57e14c811bf4,BR CWB,2021,Ground Transport,II.1.1,co2,1072653442,kg
778d40a1-b73a-31fa-a4e4-0e3ad81a51f1,BR CWB,2021,Aviation,II.4.1,co2,72138355,kg
32b77c83-b7b0-3467-a29f-554abb03d1e7,BR CWB,2021,Industry,IV.1,co2,1799936116,kg
d1c35fd4-d691-38b6-9e75-5d6569aa0190,BR FOR,2019,Residential,I.1.1,co2,594918821,kg
9fc77783-fd6b-3ff5-9388-bd0aa22e5260,BR FOR,2019,Power,I.4.1,co2,146649601,kg
058b0086-f66c-363f-aa33-229d77e20488,BR FOR,2019,Ground Transport,II.1.1,co2,314286325,kg
9df2b608-104e-3d1e-9367-ec8ea2a170f9,BR FOR,2019,Aviation,II.4.1,co2,50943452,kg
0fc75721-cb18-3675-bb16-6238437b2b7b,BR FOR,2019,Industry,IV.1,co2,1296571626,kg
577133a6-8892-3982-9a9a-8c6f6b38b437,BR FOR,2020,Residential,I.1.1,co2,606101670,kg
815126c4-7789-358b-aca9-0572119f3232,BR FOR,2020,Power,I.4.1,co2,137048919,kg
9d2a3c4e-bbe6-3774-96e7-2efa8fb115d2,BR FOR,2020,Ground Transport,II.1.1,co2,265840979,kg
86d25ef1-68ec-383b-8c26-8a44c5bc0622,BR FOR,2020,Aviation,II.4.1,co2,29055074,kg
58f61f44-b6da-341c-a7e0-8977f68c1f5a,BR FOR,2020,Industry,IV.1,co2,1242218825,kg
cc82906a-712a-3f61-ade2-c198f8318982,BR FOR,2021,Residential,I.1.1,co2,591315450,kg
77b73f6e-f102-3c6d-b909-20eeb3da246c,BR FOR,2021,Power,I.4.1,co2,229872840,kg
678bae2a-3f68-3288-bad7-9d160cd40ef6,BR FOR,2021,Ground Transport,II.1.1,co2,297810305,kg
0c02d59c-90cb-380a-a19a-514f0634d1db,BR FOR,2021,Aviation,II.4.1,co2,40314306,kg
4f5a1a7b-775c-3f9b-b5f2-97eb91725829,BR FOR,2021,Industry,IV.1,co2,1295401402,kg
68132d42-dce5-3eed-b214-fdbba392c441,BR FRC,2019,Residential,I.1.1,co2,61123102,kg
9df3e802-d053-311a-bc6b-384f81c64a4a,BR FRC,2019,Ground Transport,II.1.1,co2,87009980,kg
063896fb-76d1-3bd0-bdc8-269e16ee53d5,BR FRC,2019,Aviation,II.4.1,co2,849535,kg
95f9b9a4-422f-331a-81f9-6730acf807b4,BR FRC,2019,Industry,IV.1,co2,123621649,kg
5c31c245-b9d5-3c40-b562-ed6ea002605f,BR FRC,2020,Residential,I.1.1,co2,62272049,kg
0eb93439-638f-3f95-9ef5-7a5617b4ea7b,BR FRC,2020,Ground Transport,II.1.1,co2,73589041,kg
685e21bb-b682-3c75-8f9f-b0d32c4e5615,BR FRC,2020,Aviation,II.4.1,co2,492180,kg
29c9ca2f-47ce-3cfd-ae8a-5006ce4e5535,BR FRC,2020,Industry,IV.1,co2,118392616,kg
a3ab038b-b9af-30c0-9eec-bcae87972f58,BR FRC,2021,Residential,I.1.1,co2,60752884,kg
183102e4-b3b2-32a5-9f79-965f05e24957,BR FRC,2021,Ground Transport,II.1.1,co2,82449663,kg
12d8ffc9-4f4c-3ae8-97c9-931091bfc395,BR FRC,2021,Aviation,II.4.1,co2,688220,kg
35ef25a2-3c01-3005-9e00-830650617d0e,BR FRC,2021,Industry,IV.1,co2,123490023,kg
c3bcffc7-6a04-3095-bdb2-ec74b238fe66,BR IPN,2019,Residential,I.1.1,co2,71341863,kg
0c6f4caa-dc83-3f01-a08b-4450953e8cd6,BR IPN,2019,Power,I.4.1,co2,181096704,kg
cbafbe47-b469-3cd8-b757-012cf223f8eb,BR IPN,2019,Ground Transport,II.1.1,co2,145855686,kg
493a03db-ca54-396c-a44d-408df1c34888,BR IPN,2019,Aviation,II.4.1,co2,1238717,kg
eccc1110-88ff-3a4b-89f2-d18fb9d47c97,BR IPN,2019,Industry,IV.1,co2,2764342606,kg
c2454694-a834-37a0-b5fd-41a4720da15b,BR IPN,2020,Residential,I.1.1,co2,72682895,kg
33e3a197-cce0-3883-aaa8-9e57949deb58,BR IPN,2020,Power,I.4.1,co2,181541685,kg
57a80831-8ba5-3b8b-aa03-cbb4bf221648,BR IPN,2020,Ground Transport,II.1.1,co2,123358734,kg
cc9d98fa-e59d-3150-8bb5-f466aedbe718,BR IPN,2020,Aviation,II.4.1,co2,746330,kg
be8d202e-bd57-3683-be25-40ac229ea517,BR IPN,2020,Industry,IV.1,co2,2649534312,kg
2e53fb76-d4f2-3051-9c92-8b85b497d56c,BR IPN,2021,Residential,I.1.1,co2,70909751,kg
e5d106be-6d65-3c9c-b01d-849e38342e4e,BR IPN,2021,Power,I.4.1,co2,277288050,kg
02a954b6-7572-37db-a259-eb783888f962,BR IPN,2021,Ground Transport,II.1.1,co2,138211076,kg
efa72c16-7e3e-3da9-8307-d1fe7674329c,BR IPN,2021,Aviation,II.4.1,co2,1063190,kg
4d06b69b-e900-3f75-8f06-a6da841c416d,BR IPN,2021,Industry,IV.1,co2,2762348502,kg
9e0bbbb3-c78f-3ad4-86d2-5a95a69520e7,BR JOI,2019,Residential,I.1.1,co2,88314197,kg
b638f3ca-79a4-3bcf-b7b1-b1e59b01b321,BR JOI,2019,Power,I.4.1,co2,1746389,kg
266ad7e3-8fb7-3d57-9c9a-39c9cd86a6c8,BR JOI,2019,Ground Transport,II.1.1,co2,203157102,kg
b5b1bc1d-c5b4-350d-b088-8cce5cd09cda,BR JOI,2019,Aviation,II.4.1,co2,2173017,kg
a6e081d6-9af3-33d4-8e33-73943d72aa45,BR JOI,2019,Industry,IV.1,co2,176054564,kg
7c360c05-e39e-3b3c-8cef-b3dd98a2de97,BR JOI,2020,Residential,I.1.1,co2,89974263,kg
8142be79-bd41-3536-901c-8616e58f32ce,BR JOI,2020,Power,I.4.1,co2,1654765,kg
67f10b9d-c2fc-35be-9bb7-93c7e338cd21,BR JOI,2020,Ground Transport,II.1.1,co2,171821041,kg
4605156b-7464-32ac-b399-b8e5a0a531db,BR JOI,2020,Aviation,II.4.1,co2,1225600,kg
8c2ff1b2-e9ed-38c9-afa8-8c9c03fe6d7d,BR JOI,2020,Industry,IV.1,co2,168522412,kg
831160d8-730b-3b8c-bf97-033c09400a1d,BR JOI,2021,Residential,I.1.1,co2,87779286,kg
bb1ca543-950b-3355-b407-3497c7b1048f,BR JOI,2021,Power,I.4.1,co2,2724643,kg
e64454ce-ed7d-3e31-b6f3-2a162366f738,BR JOI,2021,Ground Transport,II.1.1,co2,192509336,kg
b2da7375-de9f-37d4-8cab-e85412a13cec,BR JOI,2021,Aviation,II.4.1,co2,1690990,kg
24b1a003-e252-3cf9-9bf0-e85deb549ed9,BR JOI,2021,Industry,IV.1,co2,175829733,kg
5be1d8b5-3d0d-3474-8042-06825285289f,BR LDB,2019,Residential,I.1.1,co2,118810946,kg
59b17cf8-2a6e-3d44-bfb6-aa7465f4bf99,BR LDB,2019,Ground Transport,II.1.1,co2,611185136,kg
8b2f8134-20ea-3817-b441-3d6d0ca91dcf,BR LDB,2019,Aviation,II.4.1,co2,22904914,kg
37cba032-f079-3e79-8bf4-a65e1edef185,BR LDB,2019,Industry,IV.1,co2,242921779,kg
0bd3a881-a23b-3fa2-aeeb-dba7a417bb72,BR LDB,2020,Residential,I.1.1,co2,121044267,kg
632ec532-6758-3816-be0c-d18e05354b50,BR LDB,2020,Ground Transport,II.1.1,co2,516918828,kg
d3d99626-21c1-3638-abae-15bba72dc593,BR LDB,2020,Aviation,II.4.1,co2,13800276,kg
d8d320dc-f8f4-3082-a42e-f949c21ab33e,BR LDB,2020,Industry,IV.1,co2,232494024,kg
965f2c18-5213-3c79-9bf1-8305abe305e6,BR LDB,2021,Residential,I.1.1,co2,118091318,kg
86b61202-81e4-379c-a966-a20fcfe4ceac,BR LDB,2021,Ground Transport,II.1.1,co2,579151218,kg
3d59e8ec-1bd9-3bc7-9c37-9a3f0bb675ea,BR LDB,2021,Aviation,II.4.1,co2,19659285,kg
2bc6ea13-c76f-3e63-a769-d47d6381d520,BR LDB,2021,Industry,IV.1,co2,242596103,kg
c9af707c-fb1f-3120-bb28-d611d2839490,BR MAO,2019,Residential,I.1.1,co2,311160372,kg
565be6e7-3d09-3ed8-aac6-633a06a0bf35,BR MAO,2019,Power,I.4.1,co2,748755975,kg
fdc0072c-a5de-3555-9111-5f73c005ce32,BR MAO,2019,Ground Transport,II.1.1,co2,597873005,kg
9af99bf1-d335-3d76-ba5e-f5c476a96a4e,BR MAO,2019,Aviation,II.4.1,co2,47637462,kg
83eb15b4-2daf-3934-a1f6-f666c43014ff,BR MAO,2019,Industry,IV.1,co2,970610028,kg
33bb6244-d635-315e-ba95-67feac290175,BR MAO,2020,Residential,I.1.1,co2,317009337,kg
2bc5cd43-4394-3ddf-8931-8fc197793722,BR MAO,2020,Power,I.4.1,co2,694125064,kg
5cd5c585-4402-34ca-83b6-72f83282e6bd,BR MAO,2020,Ground Transport,II.1.1,co2,505665530,kg
71f839cf-8517-3d31-a649-e700cb78f6be,BR MAO,2020,Aviation,II.4.1,co2,27220248,kg
b2800f14-6bdc-34b7-8231-39c58a48801b,BR MAO,2020,Industry,IV.1,co2,930328734,kg
9595696c-c86f-3c27-b8c1-368795fcf25b,BR MAO,2021,Residential,I.1.1,co2,309275700,kg
8deed255-6a1e-3706-b77d-acedf5ef4136,BR MAO,2021,Power,I.4.1,co2,1183416576,kg
0824a4f4-d1eb-3889-a73c-80bfb27d7b62,BR MAO,2021,Ground Transport,II.1.1,co2,566535786,kg
7f529903-54b3-3747-9242-828c7f87791f,BR MAO,2021,Aviation,II.4.1,co2,37803651,kg
c9b55727-cc93-3243-ae3f-5294392b20a6,BR MAO,2021,Industry,IV.1,co2,969916872,kg
2e9776ed-bb50-3815-91ad-3128e55a0e86,BR NAT,2019,Residential,I.1.1,co2,217759408,kg
70d97129-3a27-3cba-8dae-37529560a7c7,BR NAT,2019,Power,I.4.1,co2,57858892,kg
17ff2d04-2670-3ef1-a2cd-db1a2eda2219,BR NAT,2019,Ground Transport,II.1.1,co2,366783335,kg
9ff8fdbd-8e54-315d-9e08-8d763c31cc12,BR NAT,2019,Aviation,II.4.1,co2,26207873,kg
bbdf2205-d599-3e11-8de9-d062b374618d,BR NAT,2019,Industry,IV.1,co2,413123786,kg
61ee2b7b-5595-3894-a3ff-0224e7c059ff,BR NAT,2020,Residential,I.1.1,co2,221852690,kg
38d35359-dd23-33fd-9449-23f66a2dd128,BR NAT,2020,Power,I.4.1,co2,55848037,kg
e0ffd805-35a0-3556-b054-723f19c4049c,BR NAT,2020,Ground Transport,II.1.1,co2,310208992,kg
10fad1c6-bc20-32be-adfc-b55699e200e2,BR NAT,2020,Aviation,II.4.1,co2,14893468,kg
19fde602-c519-3a73-8dee-c62bcb5c322f,BR NAT,2020,Industry,IV.1,co2,395971894,kg
a2c335d0-8eb6-3a5c-a5a4-6d9b2076ce9c,BR NAT,2021,Residential,I.1.1,co2,216440458,kg
cd9d24ae-f657-304b-8256-49893005e8ee,BR NAT,2021,Power,I.4.1,co2,89728000,kg
1fe20102-09da-3202-9bbb-c50464c42066,BR NAT,2021,Ground Transport,II.1.1,co2,347560261,kg
b4533c73-3e5f-3766-a10f-8d34ee05c0a6,BR NAT,2021,Aviation,II.4.1,co2,20627469,kg
d68138a5-1a28-37da-b894-75e46c9d23f7,BR NAT,2021,Industry,IV.1,co2,412825720,kg
6973183e-0056-3d50-9b3b-8fb260e4638b,BR NHO,2019,Residential,I.1.1,co2,141670138,kg
440b81bb-4679-3235-a010-78251dd474a0,BR NHO,2019,Power,I.4.1,co2,688563,kg
954b9af6-81a3-3442-90cb-8edd15673cd2,BR NHO,2019,Ground Transport,II.1.1,co2,253129303,kg
bce577d1-c1a1-31ad-a221-27530a889ecf,BR NHO,2019,Aviation,II.4.1,co2,12208208,kg
c703926d-4582-3a89-b071-d38b76ce062d,BR NHO,2019,Industry,IV.1,co2,294759274,kg
bdbec1ef-e8b8-3522-94f4-894b51d043c2,BR NHO,2020,Residential,I.1.1,co2,144333149,kg
160bf362-f267-3f4c-b9c5-c70d8cc658a0,BR NHO,2020,Power,I.4.1,co2,629185,kg
1cc35dbf-143f-3046-ab6c-6184895f51bd,BR NHO,2020,Ground Transport,II.1.1,co2,214085215,kg
2b7147bf-367a-3407-8cd8-17db8260234b,BR NHO,2020,Aviation,II.4.1,co2,7069778,kg
d0ebc682-cf65-30e7-9d41-05a1044610dd,BR NHO,2020,Industry,IV.1,co2,282445659,kg
ba330ede-a36d-3ebd-88a0-5e69d1babb85,BR NHO,2021,Residential,I.1.1,co2,140812054,kg
d665e260-6461-39ec-bf11-d7b9e96c6147,BR NHO,2021,Power,I.4.1,co2,1086545,kg
a5e59422-c3c4-397d-86de-1416470a11b0,BR NHO,2021,Ground Transport,II.1.1,co2,239862427,kg
e37a64ad-4486-357d-915b-eb2bbb0e69e4,BR NHO,2021,Aviation,II.4.1,co2,9883631,kg
bc66c461-8da7-3bac-a482-0858ad2de442,BR NHO,2021,Industry,IV.1,co2,294514973,kg
24af9906-c28e-3b60-905d-94946f8851a1,BR PCA,2019,Residential,I.1.1,co2,56607817,kg
7a4e1a9d-ac89-38e4-8dde-277dc9c5b701,BR PCA,2019,Ground Transport,II.1.1,co2,128036251,kg
786b1a19-a006-3d0e-8cf2-30b18879c29c,BR PCA,2019,Aviation,II.4.1,co2,2706919,kg
f32ae33f-9a69-3447-885e-015bf2e56f2d,BR PCA,2019,Industry,IV.1,co2,128099271,kg
76dbdca8-43b7-34e5-aaf0-bd582707a906,BR PCA,2020,Residential,I.1.1,co2,57671890,kg
994a402f-14c3-3953-9e14-d2e69c3f13e8,BR PCA,2020,Ground Transport,II.1.1,co2,108287026,kg
f2bd0d53-4f24-339d-bd7c-e894a93aaac4,BR PCA,2020,Aviation,II.4.1,co2,1610493,kg
959bcea8-9ab0-3495-b189-525e436763d3,BR PCA,2020,Industry,IV.1,co2,122437943,kg
0f16f7dd-5032-3b48-950b-584fa9729147,BR PCA,2021,Residential,I.1.1,co2,56264949,kg
3ad689c1-02da-3211-ba15-80be678ba11b,BR PCA,2021,Ground Transport,II.1.1,co2,121325713,kg
5bf5adb7-cb8f-3ae4-be2f-c09df16a6a3a,BR PCA,2021,Aviation,II.4.1,co2,2280818,kg
1f4e3ab9-597e-32d0-bacc-22aa944d3fd9,BR PCA,2021,Industry,IV.1,co2,127856116,kg
0ec8694b-00f4-3534-8061-941d844dd989,BR PNZ,2019,Residential,I.1.1,co2,106018215,kg
d100b885-d340-30fd-be74-81b2dfd776a9,BR PNZ,2019,Ground Transport,II.1.1,co2,46713738,kg
afc1c83c-5ca1-3bb4-bea9-ca4342fc9122,BR PNZ,2019,Aviation,II.4.1,co2,8081590,kg
a6bc32c7-680b-36b0-904d-05c10b6b7de5,BR PNZ,2019,Industry,IV.1,co2,195078632,kg
6e43dda3-8f06-3509-9085-e261f205d1b5,BR PNZ,2020,Residential,I.1.1,co2,108011068,kg
a5a31341-60a8-303b-aca3-07bc527b6768,BR PNZ,2020,Ground Transport,II.1.1,co2,39509175,kg
51d2230f-0de9-36ad-a7c8-e14182990392,BR PNZ,2020,Aviation,II.4.1,co2,4861586,kg
27ef930e-8e0f-3768-a4ac-71cadaf16723,BR PNZ,2020,Industry,IV.1,co2,186982925,kg
7e0b2e4d-68f3-37bc-b4cd-4532171c6625,BR PNZ,2021,Residential,I.1.1,co2,105376072,kg
15b5b6ef-d54c-3540-8727-306ee94f3e90,BR PNZ,2021,Ground Transport,II.1.1,co2,44265274,kg
bff6c430-8de6-3a95-af97-0c95a107ebcf,BR PNZ,2021,Aviation,II.4.1,co2,6920618,kg
2aca5801-34b9-3d6b-83eb-6930c672cf91,BR PNZ,2021,Industry,IV.1,co2,194939420,kg
61b7887f-795a-3532-9989-8723d430062d,BR POA,2019,Residential,I.1.1,co2,401549252,kg
e126bade-8d61-3b1d-836b-eaf6b446a267,BR POA,2019,Power,I.4.1,co2,658727006,kg
af46f4bc-d17e-346d-b6dd-553fc81eb139,BR POA,2019,Ground Transport,II.1.1,co2,817710129,kg
e6f7abe2-d20f-31df-b165-d43c5be7cbf2,BR POA,2019,Aviation,II.4.1,co2,84903851,kg
3d53b32e-e678-3d06-a6df-07a1f7451628,BR POA,2019,Industry,IV.1,co2,871697762,kg
1c8f939c-0762-348c-82c6-463b92d5d348,BR POA,2020,Residential,I.1.1,co2,409097281,kg
fcdfec0c-91b0-338b-81d9-ce79b4057b3f,BR POA,2020,Power,I.4.1,co2,607144894,kg
969debb4-5b01-3a2d-8e4a-40f99c1c3a26,BR POA,2020,Ground Transport,II.1.1,co2,691583387,kg
01d9f891-18b2-396d-9f16-e09b5b037124,BR POA,2020,Aviation,II.4.1,co2,45917567,kg
4095fe72-9c14-38ca-86df-3a8d29fe6760,BR POA,2020,Industry,IV.1,co2,835532578,kg
85efc9ed-2d41-3fe8-9978-7c55232e7145,BR POA,2021,Residential,I.1.1,co2,399117103,kg
724fd270-bff9-380a-b0c7-1a7429726a37,BR POA,2021,Power,I.4.1,co2,1036479840,kg
29dd3eb4-7d4c-3470-90a3-58c2cc21a95a,BR POA,2021,Ground Transport,II.1.1,co2,774852835,kg
311bce87-2ac4-32c5-bb57-be9d94dc105b,BR POA,2021,Aviation,II.4.1,co2,61971919,kg
33e6b421-0ed0-39f9-9b0d-2be59a37084d,BR POA,2021,Industry,IV.1,co2,871065934,kg
95104202-f663-3d59-acad-1003a1b1281a,BR PTG,2019,Residential,I.1.1,co2,55873803,kg
b8e4985b-f0b0-30ae-82a3-a31a7f19278b,BR PTG,2019,Ground Transport,II.1.1,co2,270141271,kg
c8645a61-1ac3-346c-a330-2ed9da490361,BR PTG,2019,Aviation,II.4.1,co2,202095,kg
4ef32ff1-de63-3e08-a368-f70edc4ae018,BR PTG,2019,Industry,IV.1,co2,106045490,kg
0aeee224-8976-310e-be41-1aa1a6f6d125,BR PTG,2020,Residential,I.1.1,co2,56924078,kg
