"locode","comuna_name","comuna","attribute_type","attribute_value","attribute_units","attribute_category"
CL YUN,Yungay,16109,industry_construction_employment,33.33,percent,very high
CL YUN,Yungay,16109,electricity_access,100.0,percent,very low
CL YUN,Yungay,16109,poverty_rate,29.65,percent,very high
CL ZAL,Valdivia,14101,median_household_income,1049778.0,CLP,low
CL ZAL,Valdivia,14101,home_ownership,63.46,percent,low
CL ZAL,Valdivia,14101,public_transport_share,24.17,percent,low
CL ZAL,Valdivia,14101,poverty_rate,20.8,percent,low
CL ZAL,Valdivia,14101,electricity_access,97.5,percent,very low
CL ZAL,Valdivia,14101,industry_construction_employment,15.32,percent,low
CL ZAL,Valdivia,14101,unemployment_rate,7.95,percent,very low
CL ZAL,Valdivia,14101,transport_logistics_employment,6.31,percent,very low
CL ZAL,Valdivia,14101,renter_share,25.96,percent,medium
CL ZCO,Temuco,9101,median_household_income,896521.0,CLP,very low
CL ZCO,Temuco,9101,poverty_rate,31.96,percent,very high
CL ZCO,Temuco,9101,public_transport_share,27.27,percent,low
CL ZCO,Temuco,9101,renter_share,24.71,percent,medium
CL ZCO,Temuco,9101,industry_construction_employment,17.71,percent,medium
CL ZCO,Temuco,9101,unemployment_rate,10.36,percent,very high
CL ZCO,Temuco,9101,electricity_access,100.0,percent,very low
CL ZCO,Temuco,9101,home_ownership,64.37,percent,medium
CL ZCO,Temuco,9101,transport_logistics_employment,8.0,percent,low
CL ZIC,Victoria,9211,electricity_access,100.0,percent,very low
CL ZIC,Victoria,9211,home_ownership,46.67,percent,very low
CL ZIC,Victoria,9211,renter_share,26.67,percent,medium
CL ZIC,Victoria,9211,median_household_income,896521.0,CLP,very low
CL ZIC,Victoria,9211,transport_logistics_employment,0.0,percent,very low
CL ZIC,Victoria,9211,public_transport_share,27.27,percent,low
CL ZIC,Victoria,9211,industry_construction_employment,6.67,percent,low
CL ZIC,Victoria,9211,poverty_rate,31.96,percent,very high
CL ZIC,Victoria,9211,unemployment_rate,10.36,percent,very high
CL ZOS,Osorno,10301,poverty_rate,21.43,percent,medium
CL ZOS,Osorno,10301,unemployment_rate,6.88,percent,very low
CL ZOS,Osorno,10301,home_ownership,56.12,percent,low
CL ZOS,Osorno,10301,industry_construction_employment,16.67,percent,medium
CL ZOS,Osorno,10301,renter_share,25.51,percent,medium
CL ZOS,Osorno,10301,transport_logistics_employment,7.14,percent,low
CL ZOS,Osorno,10301,public_transport_share,28.43,percent,medium
CL ZOS,Osorno,10301,median_household_income,1055000.0,CLP,low
CL ZOS,Osorno,10301,electricity_access,100.0,percent,very low
CL ZUD,Ancud,10202,home_ownership,79.17,percent,high
CL ZUD,Ancud,10202,electricity_access,100.0,percent,very low
CL ZUD,Ancud,10202,public_transport_share,28.43,percent,medium
CL ZUD,Ancud,10202,renter_share,16.67,percent,low
CL ZUD,Ancud,10202,transport_logistics_employment,12.5,percent,medium
CL ZUD,Ancud,10202,industry_construction_employment,25.0,percent,high
CL ZUD,Ancud,10202,unemployment_rate,6.88,percent,very low
CL ZUD,Ancud,10202,median_household_income,1055000.0,CLP,low
CL ZUD,Ancud,10202,poverty_rate,21.43,percent,medium
,Huasco,3304,poverty_rate,21.19,percent,medium
,Pozo Almonte,1401,renter_share,50.0,percent,high
,Pedro Aguirre Cerda,13121,transport_logistics_employment,4.17,percent,very low
,Las Condes,13114,electricity_access,100.0,percent,very low
,Estación Central,13106,industry_construction_employment,19.71,percent,medium
,Cerro Navia,13103,electricity_access,100.0,percent,very low
,La Higuera,4104,electricity_access,100.0,percent,very low
,Huasco,3304,electricity_access,100.0,percent,very low
,Quinta Normal,13126,public_transport_share,49.86,percent,very high
,Pedro Aguirre Cerda,13121,poverty_rate,16.51,percent,very low
,La Pintana,13112,poverty_rate,16.51,percent,very low
,El Bosque,13105,poverty_rate,16.51,percent,very low
,La Higuera,4104,median_household_income,1068233.0,CLP,medium
,Cochamó,10103,unemployment_rate,6.88,percent,very low
,Paiguano,4105,unemployment_rate,9.08,percent,medium
,Marchihue,6204,unemployment_rate,9.07,percent,medium
,La Pintana,13112,renter_share,20.63,percent,medium
,La Granja,13111,home_ownership,63.24,percent,low
,El Bosque,13105,transport_logistics_employment,8.57,percent,low
,Tortel,11303,home_ownership,100.0,percent,very high
,Cochamó,10103,transport_logistics_employment,0.0,percent,very low
,Zapallar,5405,renter_share,16.67,percent,low
,San Ramón,13131,unemployment_rate,8.18,percent,very low
,Pedro Aguirre Cerda,13121,median_household_income,1414513.0,CLP,very high
,Las Condes,13114,unemployment_rate,8.18,percent,very low
,La Pintana,13112,public_transport_share,49.86,percent,very high
,Hualaihué,10403,median_household_income,1055000.0,CLP,low
,Pozo Almonte,1401,unemployment_rate,9.44,percent,high
,Litueche,6203,median_household_income,1100000.0,CLP,medium
,San Ramón,13131,electricity_access,100.0,percent,very low
,Guaitecas,11203,public_transport_share,10.16,percent,very low
,Quinta Normal,13126,poverty_rate,16.51,percent,very low
,San Ramón,13131,median_household_income,1414513.0,CLP,very high
,Antártica,12202,median_household_income,1423917.0,CLP,very high
,Quinta Normal,13126,home_ownership,40.91,percent,very low
,Huasco,3304,home_ownership,60.0,percent,low
,La Higuera,4104,renter_share,20.0,percent,low
,Paihuano,4105,renter_share,0.0,percent,very low
,Marchihue,6204,transport_logistics_employment,0.0,percent,very low
,Hualaihué,10403,industry_construction_employment,0.0,percent,very low
,Cisnes,11202,home_ownership,50.0,percent,very low
,Río Bueno,14204,electricity_access,100.0,percent,very low
,La Granja,13111,industry_construction_employment,18.75,percent,medium
,Las Condes,13114,industry_construction_employment,13.07,percent,low
,Conchalí,13104,median_household_income,1414513.0,CLP,very high
,Cabo de Hornos,12201,unemployment_rate,3.83,percent,very low
,Conchalí,13104,poverty_rate,16.51,percent,very low
,La Pintana,13112,unemployment_rate,8.18,percent,very low
,Mariquina,14106,median_household_income,1049778.0,CLP,low
,Mariquina,14106,public_transport_share,24.17,percent,low
,Río Bueno,14204,unemployment_rate,7.95,percent,very low
,Quintero,5107,industry_construction_employment,40.0,percent,very high
,Zapallar,5405,home_ownership,66.67,percent,medium
,Marchihue,6204,renter_share,0.0,percent,very low
,Estación Central,13106,renter_share,56.88,percent,high
,Estación Central,13106,transport_logistics_employment,7.3,percent,low
,La Pintana,13112,industry_construction_employment,26.87,percent,high
,Las Condes,13114,transport_logistics_employment,4.55,percent,very low
,Pedro Aguirre Cerda,13121,industry_construction_employment,18.75,percent,medium
,Paiguano,4105,poverty_rate,24.26,percent,high
,Quilaco,8308,poverty_rate,22.01,percent,medium
,Alto Biobío,8314,unemployment_rate,9.49,percent,high
,Laguna Blanca,12102,unemployment_rate,3.83,percent,very low
,Las Condes,13114,median_household_income,1414513.0,CLP,very high
,Pedro Aguirre Cerda,13121,unemployment_rate,8.18,percent,very low
,Huasco,3304,transport_logistics_employment,22.22,percent,medium
,La Higuera,4104,home_ownership,80.0,percent,high
,La Higuera,4104,transport_logistics_employment,100.0,percent,medium
,Cisnes,11202,transport_logistics_employment,0.0,percent,very low
,Cerro Navia,13103,home_ownership,41.54,percent,very low
,San Ramón,13131,home_ownership,50.0,percent,very low
,San Ramón,13131,industry_construction_employment,29.03,percent,high
,Río Bueno,14204,transport_logistics_employment,0.0,percent,very low
,Juan Fernández,5104,public_transport_share,39.54,percent,high
,Cabildo,5402,public_transport_share,39.54,percent,high
,Marchihue,6204,poverty_rate,21.05,percent,low
,Alto Biobío,8314,poverty_rate,22.01,percent,medium
,Hualaihué,10403,unemployment_rate,6.88,percent,very low
,Río Bueno,14204,median_household_income,1049778.0,CLP,low
,Litueche,6203,renter_share,0.0,percent,very low
,Hualaihué,10403,electricity_access,100.0,percent,very low
,Cisnes,11202,electricity_access,100.0,percent,very low
,Tortel,11303,electricity_access,100.0,percent,very low
,Cerro Navia,13103,industry_construction_employment,26.15,percent,high
,Pedro Aguirre Cerda,13121,home_ownership,54.55,percent,low
,Pozo Almonte,1401,poverty_rate,26.77,percent,very high
,Quilaco,8308,public_transport_share,35.51,percent,high
,Laguna Blanca,12102,median_household_income,1423917.0,CLP,very high
,Cabo de Hornos,12201,median_household_income,1423917.0,CLP,very high
,El Bosque,13105,median_household_income,1414513.0,CLP,very high
,La Granja,13111,unemployment_rate,8.18,percent,very low
,Quinta Normal,13126,median_household_income,1414513.0,CLP,very high
,Río Bueno,14204,public_transport_share,24.17,percent,low
,Paihuano,4105,industry_construction_employment,0.0,percent,very low
,Marchihue,6204,industry_construction_employment,50.0,percent,very high
,Cisnes,11202,renter_share,25.0,percent,medium
,Guaitecas,11203,industry_construction_employment,0.0,percent,very low
,Laguna Blanca,12102,electricity_access,100.0,percent,very low
,Estación Central,13106,home_ownership,36.7,percent,very low
,La Granja,13111,electricity_access,100.0,percent,very low
,La Pintana,13112,electricity_access,100.0,percent,very low
,San Ramón,13131,renter_share,46.15,percent,high
,Mariquina,14106,industry_construction_employment,35.71,percent,very high
,Quintero,5107,median_household_income,1108241.0,CLP,medium
,Quintero,5107,poverty_rate,20.94,percent,low
,Zapallar,5405,poverty_rate,20.94,percent,low
,Litueche,6203,public_transport_share,20.36,percent,very low
,Marchihue,6204,public_transport_share,20.36,percent,very low
,Hualaihué,10403,poverty_rate,21.43,percent,medium
,Cisnes,11202,poverty_rate,14.94,percent,very low
,Laguna Blanca,12102,poverty_rate,14.7,percent,very low
,Estación Central,13106,unemployment_rate,8.18,percent,very low
,La Granja,13111,poverty_rate,16.51,percent,very low
,Las Condes,13114,public_transport_share,49.86,percent,very high
,San Ramón,13131,poverty_rate,16.51,percent,very low
,Cabildo,5402,electricity_access,100.0,percent,very low
,Litueche,6203,home_ownership,100.0,percent,very high
,Alto Biobío,8314,renter_share,0.0,percent,very low
,Hualaihué,10403,transport_logistics_employment,0.0,percent,very low
,Cerro Navia,13103,renter_share,27.69,percent,medium
,Conchalí,13104,home_ownership,53.19,percent,low
,El Bosque,13105,industry_construction_employment,22.86,percent,high
,La Pintana,13112,home_ownership,68.25,percent,medium
,Río Bueno,14204,industry_construction_employment,28.57,percent,high
,Cabildo,5402,unemployment_rate,9.8,percent,high
,Quilaco,8308,median_household_income,1042738.0,CLP,low
,Tortel,11303,public_transport_share,10.16,percent,very low
,Cabo de Hornos,12201,poverty_rate,14.7,percent,very low
,Cabo de Hornos,12201,public_transport_share,20.08,percent,very low
,Pozo Almonte,1401,transport_logistics_employment,16.67,percent,medium
,Paihuano,4105,home_ownership,66.67,percent,medium
,Quintero,5107,electricity_access,100.0,percent,very low
,Quintero,5107,renter_share,31.58,percent,high
,Cabildo,5402,home_ownership,72.73,percent,high
,Cabildo,5402,renter_share,18.18,percent,low
,Cabildo,5402,transport_logistics_employment,0.0,percent,very low
,Hualaihué,10403,home_ownership,85.71,percent,very high
,El Bosque,13105,renter_share,14.55,percent,low
,Pozo Almonte,1401,public_transport_share,31.84,percent,medium
,La Higuera,4104,unemployment_rate,9.08,percent,medium
,Paiguano,4105,public_transport_share,28.79,percent,medium
,Cabildo,5402,median_household_income,1108241.0,CLP,medium
,Litueche,6203,poverty_rate,21.05,percent,low
,Cisnes,11202,unemployment_rate,5.33,percent,very low
,Conchalí,13104,public_transport_share,49.86,percent,very high
,La Granja,13111,public_transport_share,49.86,percent,very high
,Quinta Normal,13126,unemployment_rate,8.18,percent,very low
,Paihuano,4105,transport_logistics_employment,0.0,percent,very low
,Zapallar,5405,industry_construction_employment,28.57,percent,high
,Marchihue,6204,home_ownership,100.0,percent,very high
,Alto Biobío,8314,electricity_access,100.0,percent,very low
,Cochamó,10103,home_ownership,100.0,percent,very high
,Hualaihué,10403,renter_share,14.29,percent,low
,Guaitecas,11203,renter_share,0.0,percent,very low
,Conchalí,13104,electricity_access,100.0,percent,very low
,Pedro Aguirre Cerda,13121,electricity_access,100.0,percent,very low
,Quinta Normal,13126,renter_share,46.97,percent,high
,San Ramón,13131,transport_logistics_employment,0.0,percent,very low
,La Higuera,4104,public_transport_share,28.79,percent,medium
,Quintero,5107,public_transport_share,39.54,percent,high
,Zapallar,5405,unemployment_rate,9.8,percent,high
,Alto Biobío,8314,median_household_income,1042738.0,CLP,low
,Cisnes,11202,public_transport_share,10.16,percent,very low
,Tortel,11303,unemployment_rate,5.33,percent,very low
,Estación Central,13106,poverty_rate,16.51,percent,very low
,Río Bueno,14204,poverty_rate,20.8,percent,low
,Huasco,3304,renter_share,0.0,percent,very low
,Cabildo,5402,industry_construction_employment,27.27,percent,high
,Alto Biobío,8314,home_ownership,100.0,percent,very high
,Tortel,11303,renter_share,0.0,percent,very low
,Conchalí,13104,industry_construction_employment,23.4,percent,high
,Quinta Normal,13126,electricity_access,100.0,percent,very low
,Quinta Normal,13126,transport_logistics_employment,5.88,percent,very low
,Mariquina,14106,renter_share,14.29,percent,low
,Pozo Almonte,1401,median_household_income,1200000.0,CLP,high
,Huasco,3304,unemployment_rate,8.77,percent,medium
,Antártica,12202,public_transport_share,20.08,percent,very low
,Pozo Almonte,1401,industry_construction_employment,33.33,percent,very high
,Cochamó,10103,renter_share,0.0,percent,very low
,Huasco,3304,industry_construction_employment,11.11,percent,low
,Guaitecas,11203,median_household_income,1339999.0,CLP,high
,La Higuera,4104,industry_construction_employment,0.0,percent,very low
,Guaitecas,11203,poverty_rate,14.94,percent,very low
,Zapallar,5405,electricity_access,100.0,percent,very low
,El Bosque,13105,public_transport_share,49.86,percent,very high
,La Granja,13111,renter_share,20.59,percent,medium
,Las Condes,13114,poverty_rate,16.51,percent,very low
,Mariquina,14106,poverty_rate,20.8,percent,low
,La Granja,13111,transport_logistics_employment,13.75,percent,medium
,Mariquina,14106,unemployment_rate,7.95,percent,very low
,Zapallar,5405,public_transport_share,39.54,percent,high
,Pozo Almonte,1401,electricity_access,100.0,percent,very low
,Pedro Aguirre Cerda,13121,renter_share,22.73,percent,medium
,Huasco,3304,median_household_income,1138667.0,CLP,high
,Huasco,3304,public_transport_share,24.73,percent,low
,Juan Fernández,5104,poverty_rate,20.94,percent,low
,Cochamó,10103,median_household_income,1055000.0,CLP,low
,Hualaihué,10403,public_transport_share,28.43,percent,medium
,Guaitecas,11203,unemployment_rate,5.33,percent,very low
,Tortel,11303,poverty_rate,14.94,percent,very low
,Conchalí,13104,unemployment_rate,8.18,percent,very low
,Estación Central,13106,median_household_income,1414513.0,CLP,very high
,Mariquina,14106,transport_logistics_employment,7.14,percent,low
,San Ramón,13131,public_transport_share,49.86,percent,very high
,Antártica,12202,poverty_rate,14.7,percent,very low
,Antártica,12202,unemployment_rate,3.83,percent,very low
,Mariquina,14106,home_ownership,64.29,percent,low
,Quintero,5107,home_ownership,57.89,percent,low
,Cerro Navia,13103,transport_logistics_employment,15.38,percent,medium
,Las Condes,13114,renter_share,44.37,percent,high
,La Pintana,13112,transport_logistics_employment,5.97,percent,very low
,El Bosque,13105,home_ownership,52.73,percent,low
,El Bosque,13105,electricity_access,100.0,percent,very low
,Guaitecas,11203,transport_logistics_employment,0.0,percent,very low
,Cochamó,10103,industry_construction_employment,0.0,percent,very low
,Litueche,6203,electricity_access,100.0,percent,very low
,Quintero,5107,transport_logistics_employment,0.0,percent,very low
,Pozo Almonte,1401,home_ownership,25.0,percent,very low
,Río Bueno,14204,renter_share,11.11,percent,very low
,Río Bueno,14204,home_ownership,83.33,percent,high
,Cerro Navia,13103,public_transport_share,49.86,percent,very high
,Laguna Blanca,12102,public_transport_share,20.08,percent,very low
,Tortel,11303,median_household_income,1339999.0,CLP,high
,Cochamó,10103,poverty_rate,21.43,percent,medium
,Marchihue,6204,median_household_income,1100000.0,CLP,medium
,Cabildo,5402,poverty_rate,20.94,percent,low
,Quintero,5107,unemployment_rate,9.8,percent,high
,Conchalí,13104,renter_share,27.66,percent,medium
,La Higuera,4104,poverty_rate,24.26,percent,high
,Juan Fernández,5104,unemployment_rate,9.8,percent,high
,Litueche,6203,unemployment_rate,9.07,percent,medium
,Cerro Navia,13103,poverty_rate,16.51,percent,very low
,Quinta Normal,13126,industry_construction_employment,20.0,percent,medium
,El Bosque,13105,unemployment_rate,8.18,percent,very low
,Estación Central,13106,public_transport_share,49.86,percent,very high
,La Granja,13111,median_household_income,1414513.0,CLP,very high
,La Pintana,13112,median_household_income,1414513.0,CLP,very high
,Laguna Blanca,12102,home_ownership,100.0,percent,very high
,Laguna Blanca,12102,renter_share,0.0,percent,very low
,Estación Central,13106,electricity_access,100.0,percent,very low
,Paiguano,4105,median_household_income,1068233.0,CLP,medium
,Juan Fernández,5104,median_household_income,1108241.0,CLP,medium
,Zapallar,5405,median_household_income,1108241.0,CLP,medium
